,eta_0,omega,meth_init,system_size,var_init,spr2
cg08456236,0.43483070195185086,0.0072162169190021315,0.6857615898504169,167.60479087595604,1.5712411329146991,0.25624826708221976
cg07568841,0.11443224591879027,0.019307855804715085,0.3191483913516809,133.94314608999662,36.58466343917049,0.25638181897941115
cg19230755,0.4378392133239449,0.009538711809983164,0.10142591991957821,62.08561753830649,0.23820605234066755,0.25677314416533237
cg23049291,0.39382341863238696,0.005592968127940581,0.1131039832494385,115.56479603737435,0.032322975072722186,0.2569123533709183
cg24711336,0.32810062290715636,0.009820027242252163,0.5543467848739237,185.65385069235893,10.71772206507899,0.25715947916755866
cg25521882,0.304887644002112,0.008789762955899689,0.47487152423872403,367.7670508272044,45.56478868299269,0.2572935262006139
cg15366841,0.2933031159624238,0.010909318554866546,0.6145735291858804,101.03933757809044,5.817818258824053,0.2573822083824268
cg01763090,0.29477263845946344,0.005714832150562341,0.06733001595567455,127.27620847263445,0.12330265896446731,0.25744923796102437
cg16614489,0.21970064205672796,0.010686569091896284,0.4525536606800925,169.66675175942132,21.76639335155899,0.25745649562272876
cg22793142,0.5793287578232055,0.009164294827809134,0.8111655525344559,145.51583427272095,3.749594033428034,0.2574715005049978
cg10104151,0.47649228870783544,0.008380309809842487,0.6714599757727012,324.81020624962747,46.80071779096381,0.2576053785721156
cg01196788,0.36616853067154176,0.00633432173557508,0.11009846466971378,110.50820280915642,0.0947488363132994,0.25761007846187917
cg25273039,0.22067848539766496,0.008492203600965946,0.06267961546525769,190.76111452148646,1.4490010291989053,0.2576604684501224
cg17592231,0.5330583669422975,0.007094135886530076,0.29993033131786606,200.40613151375766,7.534506467859264,0.2577221845038183
cg22402467,0.5329999876507894,0.005714091107192944,0.8372513503502321,105.17348492174366,0.04573362398491913,0.2577649765631828
cg21376204,0.28965253745837327,0.004868404603304219,0.036306702943918266,101.84478397161719,0.009334727694188952,0.25786519820402887
cg25865528,0.24456318583274048,0.009300248708216155,0.47475689255964826,156.6344606064452,2.0417710053847418,0.25787640332109407
cg04861640,0.08357477284597238,0.015465900369966644,0.27526826538128835,211.4294661695369,94.1235919569637,0.25792216116287897
cg25168850,0.32783127289282066,0.0076418089515784835,0.5724081438124679,157.6207427699915,0.13183766665599247,0.2579574382653487
cg10149600,0.3602965461349185,0.00857694531792626,0.07452237709562079,91.71432386367675,3.3559434428053128,0.25838147146834134
cg09849302,0.4397963676147154,0.007086088554874654,0.12315483202831608,97.32844373897677,0.026665585106868155,0.2586288716144348
cg21081034,0.30663559512424776,0.008218153768386192,0.08534029943262995,125.15192065285243,0.14472535236821965,0.25864354732416944
cg14407241,0.14502699683047,0.00780252888201496,0.5704829346324554,45.6027829579061,0.014490237271352669,0.25874370199227825
cg10382675,0.2711638675436104,0.01374469847992077,0.5794199081288065,99.60709763632298,11.351538608904116,0.25926856961998074
cg24200825,0.2488828243560913,0.016340673035201203,0.536548108242263,96.86923944621014,6.791889574924785,0.25943672339233365
cg03915012,0.5490958869455076,0.006671231255915331,0.8820372012821436,75.34371104049063,0.0101194174948455,0.2595532441048153
cg10092878,0.33769882996323247,0.006369293454095062,0.0466867173100665,82.7120709803646,0.05134865557174238,0.2596452572084276
cg18445088,0.35901877986418074,0.013285374488140662,0.12229575450740555,117.93671760265705,7.729633923809505,0.2596687365537558
cg16024950,0.24423800859961903,0.006481745850839174,0.06240092241271183,165.4332372415304,0.0689977731714332,0.2596738754902849
cg17372101,0.23278954955538783,0.013453355106425953,0.5086897486587998,156.6567929091867,47.953540932822925,0.2597013988251727
cg04165428,0.28964975833886963,0.004449310087382417,0.044814613701962595,116.48190054110806,0.0012840276226845726,0.25974741527965545
cg11413039,0.395420756188662,0.0055391598433207545,0.06119500921002898,73.77200364729349,0.002049740856218627,0.25984477779099524
cg09473315,0.3454985988078863,0.003785051419449755,0.0311209711022454,91.3429383100726,0.000508581699525621,0.2598527841529158
cg10192893,0.5338660125339467,0.005736751575220953,0.1438129683621906,73.31763961161882,0.006130907145351014,0.259859968398235
cg11006267,0.5513168451220769,0.008769420583543379,0.02780774147672109,32.92035132094091,0.0013226413970723314,0.2599983872452152
cg15736994,0.30271746996034166,0.00937954011844004,0.6592336276728247,68.9465966186906,0.010657783722776055,0.2602536146302871
cg01844491,0.2135624097453899,0.012388785022691947,0.5152607420273665,115.06114874783452,24.01909965694699,0.2603675916268843
cg05788105,0.3418925418121196,0.008220454511073444,0.5361316374640901,228.29991372415205,0.9410668239017743,0.2607473106589333
cg05866990,0.29767820244783416,0.012824396616934543,0.5331013055610997,139.00417127241226,0.5658346218624715,0.26091063566024325
cg06674056,0.26384461703874484,0.010308032266149429,0.6271153770701534,66.3427198860757,0.03774408582092621,0.2609108400748267
cg25090514,0.27005220978629013,0.0029726996802583593,0.03966675049917181,142.87646948279004,0.0005079539188583471,0.26096121798464716
cg00740914,0.38373534842345114,0.008829191158287973,0.8716907515235787,48.927979933480444,0.005061724588332978,0.2609955738329072
cg01113710,0.49546753616417694,0.010577837726734016,0.6880773985335319,272.00030964643895,21.099720040274605,0.2610424478319827
cg10056132,0.3406704545765884,0.008860112284697946,0.0952197346892722,106.42366720097567,0.14919939331156493,0.2611369916330337
cg19855470,0.2816283862854653,0.01423481491544885,0.11563724725241235,251.55768254081812,25.303065992955343,0.2611574680640832
cg21757266,0.26410707335540395,0.010392165565661731,0.6159692366969128,79.20394473314278,3.5149664784463117,0.26129672670103543
cg04152466,0.4324997564166408,0.010219840644512751,0.7144335065617496,96.79043382339417,1.057366117025356,0.26129841936603154
cg09330898,0.40938503128861814,0.006564623021917856,0.06384309355117186,67.97076736246451,0.07646155581780556,0.261395039388609
cg08088818,0.38774665644685774,0.013672961869585066,0.5744383424012969,244.7665549744229,14.71539033009025,0.2614183986904745
cg07005055,0.23572749127427997,0.005563705882836049,0.04022203876746467,142.37377519209863,0.021099212729332104,0.2616615559991464
cg00331334,0.2561321466525281,0.009969474737291505,0.59665775487222,79.18214148517139,0.24160587340368803,0.261874879857442
cg22851420,0.48047435804775857,0.007585480678760132,0.11988659695738182,78.27494315224114,0.0308441157241141,0.26195865650725586
cg12554573,0.414766709336291,0.00754873161563404,0.6530741316050414,182.6505557447202,5.309895004023013,0.2621067015629743
cg21383487,0.3425982976635092,0.0049537972992577265,0.06070712314377553,114.59519775963625,0.03203959279739042,0.2621604991979728
cg03725309,0.06412610279653928,0.018334103367217837,0.24064138525319856,204.01041259911457,65.2576408457705,0.26227979944118673
cg10163342,0.23015584854274615,0.009271458416463403,0.07456422904955719,196.86063770136727,0.36146356295865556,0.2623797704776029
cg24690071,0.32895215694130314,0.006546013876718219,0.11512744745046914,161.19711892471193,0.0497145265683649,0.2629388143933052
cg23715749,0.1914069447054764,0.013027901538688231,0.4414454183941095,114.48478481719141,12.441343696930263,0.2629672927632402
cg17437939,0.48720305515510054,0.005155749600418356,0.11135311996811047,69.71151317235868,0.014890105861713293,0.263107645011465
cg13570972,0.41848830408767546,0.011310322519293715,0.14473067926794222,98.17855464622097,0.11990838167571977,0.26353006093700054
cg07591253,0.20427251544701402,0.008697546363186004,0.40995634294392763,200.56876812863223,9.968263790999472,0.26356659895787
cg07178825,0.41295164302569054,0.010180069070624752,0.17835665329645609,191.1113508059711,16.892183438637538,0.2635820584172416
cg02872426,0.17705498602732025,0.019523816372303222,0.7653328904785655,32.99954275293658,12.259856532121898,0.26362932567663616
cg12765028,0.6351839249534657,0.0074602179183332,0.387931823997971,164.10274484949434,2.5232959311410785,0.2637505405521506
cg15121731,0.5339428078965742,0.0058171599633944455,0.7823337722239424,164.48828961742655,0.11604754498082691,0.2638159083413759
cg16960758,0.3075409804149114,0.012287137749935862,0.5771983206543543,118.9131359096287,4.235739337045661,0.263999875427151
cg00417323,0.3301963175817815,0.007262737120626349,0.7095918852868807,66.05662249910374,0.03547074810517938,0.26408437313034294
cg20988565,0.23960714458881907,0.012735056327734147,0.6027983910366087,67.66652225489283,2.683711607882734,0.26427846690380435
cg19885761,0.3500507504645316,0.00643491376313643,0.09071980521869304,113.56612605140494,0.014083054456250573,0.2643173362628387
cg15728256,0.3643732449257958,0.0041161222735842246,0.055013209259512086,103.28009277089818,0.005338154819346414,0.26433535840925554
cg01877366,0.8663958505776599,0.0223290209320422,0.6496003634943078,260.725512290799,268.2618488211408,0.26446078214954183
cg14176752,0.32482257502237055,0.009801549084052353,0.13266254881436715,189.60743990993458,2.4710282677915987,0.26474284226627726
cg03555227,0.3827278023230784,0.010526463129473522,0.12629337886631578,138.57170403879505,11.200394768430355,0.26484140742876866
cg18230220,0.22343624575581356,0.0094186243395738,0.7224218523438611,41.01052239344621,0.01015842808385693,0.2649873196446868
cg24488891,0.4763882182477746,0.005444350648499101,0.07839350835141613,63.79608815090532,0.0009145461775453983,0.2650584705367638
cg16969368,0.5269404030118026,0.005340799874155613,0.11137114807038516,67.01919959920887,0.002594640668847428,0.26508593203835046
cg21200656,0.22884459669115323,0.009323317913354653,0.06990026611431097,204.25044055780452,1.0196161640822965,0.2651272760798554
cg16154603,0.28892327921535593,0.007902953141306113,0.48016883442758257,299.0695185688895,13.77551178593136,0.2652702876241028
cg22083892,0.2726194724617947,0.02704961856447296,0.7976120133454688,46.56006797796361,4.659764318013758,0.2652778577835338
cg26325867,0.29675520363741575,0.010400133345840386,0.48380928802007045,276.6240319744075,12.455428192222676,0.2653442150673728
cg21323642,0.14503143986215622,0.01311391567581021,0.33254486911340264,165.76508933590154,5.1787931455257015,0.2655001858530864
cg13032272,0.17090447144330131,0.014773424688911121,0.554283475057189,51.697808988379215,4.269730071677788,0.2655026187509158
cg10804656,0.5687195541727934,0.011418991004764062,0.2202187634085714,78.79788585358116,6.295692873260241,0.26568891915639203
cg12373771,0.303738671301328,0.006289802765336767,0.06959279501255006,134.03799113811502,0.009665485732653594,0.26578021484828074
cg11873482,0.26871048084668114,0.00372146363027658,0.060691734930381686,173.52232103638707,0.0013351604481690042,0.26578040625818866
cg15168727,0.4583766621188322,0.011508740943195934,0.2144243843275425,130.90471582248776,0.186617120760872,0.26616705596525203
cg13018922,0.4693986529153761,0.00860185714870458,0.675467728555066,212.47470287487783,0.3657230244646597,0.26623480796431764
cg20426994,0.24113132838364618,0.007502513498138563,0.0627897615682449,183.10977587523772,1.1692854619677409,0.2663957908915386
cg15557036,0.31790242571584215,0.007776792487716255,0.10817076471254802,156.554540319831,0.03513424863806002,0.26670205478553954
cg18758922,0.31177364438945554,0.008500063112972661,0.08816161251199418,136.4450847326186,1.4722352656787852,0.2668417101361891
cg20283235,0.37975826651376027,0.009062232171833605,0.5273894579100556,448.21131613368436,30.333399100499665,0.2669393906111131
cg22688428,0.5365369412822325,0.009556614417052573,0.22587404384498397,92.46230045682663,0.013683851619079168,0.2677573378508844
cg04372882,0.44678524894170485,0.004212620322307282,0.07663109103922487,76.19651527708521,2.1877687230847466e-05,0.2677635196539658
cg12377139,0.4618214789473185,0.007292814109241696,0.14720665529625707,97.3803901132194,0.002957876915486975,0.26810235431310486
cg00048759,0.4577094169336529,0.00980331736309914,0.14040153541575948,90.30449989934739,4.1552467022718576,0.268242229446651
cg11935615,0.38239704418099996,0.02191560108512694,0.7401980788835683,89.49588397525746,18.713810631018546,0.2683804043194119
cg15208139,0.3281996073500048,0.017636757270073116,0.6119093710075795,109.08038426005459,7.800559575768512,0.2683824477296419
cg11939713,0.34212839452042254,0.010183867923242784,0.6542491220917525,92.68118881051153,0.05780339471444108,0.2684443507326841
cg23026864,0.35417514589392446,0.006407080464199258,0.07828011586380883,103.78786977905939,0.05624965315908954,0.26844805197151267
cg16219603,0.32741658985160416,0.007482323864571757,0.0985258383258171,156.76618126038161,4.505888284635537,0.26847388258520233
cg15307593,0.3219780582490248,0.009048786218593403,0.6105588720426768,111.23426749141287,0.25926152313811973,0.2687737191039231
cg05371578,0.41494376456986487,0.006255175988804349,0.08878986998290479,86.9499313212985,0.0423884769568328,0.2688806884176582
cg25994988,0.2430984922758471,0.009295310018727939,0.4749185129938065,195.90109112739196,19.674924875757537,0.26893563465326314
cg10728282,0.1304795087001862,0.013911150339167861,0.3076147128295482,289.72599975313034,79.85162772625418,0.2691183425811667
cg02844688,0.31603241272115934,0.02379450940098419,0.5814937570712885,194.8818222920508,158.02823030403047,0.26934905138836124
cg18797590,0.2758872233959734,0.01095214407888303,0.630210758264022,89.49706407698326,6.512254954831892,0.26938283151566716
cg03114057,0.5096443322638774,0.005951714633053294,0.7223579144951711,251.0249334721761,6.662870300075432,0.26939789658875385
cg18770350,0.5403105094908829,0.003764453278366086,0.03673892773145229,45.90971623485026,0.007023788844607996,0.2697033539804666
cg11102031,0.39874075918185464,0.008177229168041394,0.7114392475309338,101.28173510630248,0.6687355803363313,0.2700241997153596
cg00590036,0.21778156444451924,0.00501689602421813,0.0511343988287541,180.98974809016985,0.04584026205996671,0.27008810384355697
cg27314569,0.5276696116382585,0.0037206449467039127,0.1269660985114735,82.71908506398263,0.023523291120322226,0.2701220755098231
cg06268694,0.4451694656980969,0.005682127524231623,0.05199458431210147,68.89105357603017,0.0376050893259911,0.2703858508128621
cg11419186,0.2549057857531561,0.007770705813102035,0.41160872207447374,357.1478585726443,7.556494516351686,0.2704840289605389
cg12109475,0.30831139358283244,0.008717857751928657,0.4729467310791836,365.5813577204492,19.681735448937005,0.2705795270996027
cg10530883,0.5928976063931812,0.005380038595309974,0.05899240086758731,39.91838078537811,0.0006350599493318274,0.2705823538219934
cg27379573,0.30787781625845223,0.0031227967304071173,0.0355055562207304,121.04484773220156,0.0001620207977395063,0.27078782493902726
cg09817431,0.35758900128674104,0.008325725690693798,0.596408975520788,166.37964120738354,0.22600720235168953,0.27096854579667745
cg25818109,0.30918566367088207,0.01493289170480065,0.5834602267742743,125.64672285337626,14.091268992941625,0.271003767758658
cg05156137,0.13152992710552822,0.020419383280903185,0.4016964206993263,82.68282808834192,7.223635847936931,0.2710723321108336
cg17773914,0.2537922716165274,0.012351287134972477,0.6938032716763199,49.25023542841021,0.06337658183034808,0.2712589136541946
cg00722786,0.29069139959106594,0.008782321222093863,0.7368617148097589,58.45373614157219,0.002200042385298691,0.2714934841241666
cg00887633,0.5021271478247562,0.007040974675760976,0.7539606899973452,180.72848541715356,2.433741818259683,0.2714979202078279
cg04419610,0.30014447989305876,0.0055029477889677126,0.043112401728544525,119.00998266611577,0.00019474868361854747,0.27152121950890834
cg02997982,0.22200408130593455,0.007021785567765778,0.06493445618498485,218.91546773690106,0.7541789244482826,0.2715724866682678
cg18236477,0.3834380142615111,0.005340922295578868,0.08924426930028095,105.71072577212955,0.021681740180667076,0.2718267110721223
cg18247055,0.329983676276754,0.0056282411063638535,0.03464049287023847,94.34240467860381,0.0004941347349227585,0.2719880282442479
cg20916600,0.34165363496684364,0.006612950047689022,0.6168237273309553,137.0671820100509,0.06237636104241509,0.272234102512535
cg24964298,0.21405015954995577,0.017837501220892463,0.3918923834347741,246.50744333255017,13.525301603436663,0.27231852049380256
cg16933181,0.41972091390758326,0.0036734508855020705,0.0663313869367701,93.63684190273881,0.0034108625699661253,0.27233330727060306
cg16976808,0.20666329516463608,0.009460880226849907,0.591844255484263,60.67681732823363,0.3293930995978436,0.27237492803139435
cg07149609,0.35880079803397985,0.005066455557572531,0.06615575669293951,99.28006918364355,0.018552505125988727,0.27237785871536746
cg13135455,0.4472437196053661,0.012633072439007496,0.6621232976014757,194.83429957810813,9.968331750225289,0.27264469929572616
cg02872546,0.4520498855706062,0.011173734779425506,0.6690538459132652,209.51303995474902,22.38444552876663,0.2726705555504112
cg17600785,0.26942399434496844,0.008327065905710317,0.5192010785051531,152.06724806132218,0.09037206667197104,0.27271856662702737
cg03440846,0.5151092619050636,0.008155312756321616,0.7037638199790199,276.264608676085,5.670029081604135,0.27298713518992856
cg08991794,0.7291559340538097,0.015751846806779577,0.49322750762964734,225.00318813286725,106.27594767049777,0.27328717852755363
cg11229104,0.4723560627655421,0.008815412307175904,0.6702625990212597,267.14345871508755,4.400436844743989,0.2734634171082651
cg14042143,0.3733486043666771,0.014954067515669738,0.7581636958542624,91.2191384968882,26.26053495520954,0.2735883574488976
cg06037848,0.4127866075144254,0.007693883871609005,0.6541892115230663,195.57843203939035,4.811643645764589,0.273922908427185
cg00636737,0.41652237070793796,0.007899498093281746,0.7268485249927226,105.25129565003698,0.567101916186614,0.27393062621729414
cg08446924,0.23885646374461644,0.011827308544994305,0.4812534314383935,148.11096097791997,4.252053039633268,0.274006649513977
cg17861230,0.5082384789474189,0.007553187331984121,0.14374431901775775,76.75515067529876,0.2681653375747104,0.27401111269160583
cg11204212,0.5582010169033379,0.009550567763744303,0.25361069562699906,116.25270204537274,2.1389732053686976,0.2740757515942462
cg26928911,0.08002734884954152,0.014325787585800762,0.2651294639004959,125.94323355023634,0.08421373402383645,0.2742438932185339
cg18618815,0.1551881129040363,0.012967955165948774,0.4173873037847659,123.81404022636738,17.365098986190656,0.27461130931532524
cg18501647,0.7344702163611843,0.00822546798348039,0.4788267949410058,146.13836463965265,0.04077410883004627,0.27463717720466563
cg25519284,0.3822762511840762,0.005883250445170193,0.04515348780117173,75.90196989294401,0.007147040118130805,0.27475675625238766
cg18961681,0.3753720354646175,0.004287638619381541,0.050376969026762766,82.09948688883334,0.0019374322597728252,0.2748354358314576
cg17326555,0.43084212209344697,0.008444444760010895,0.12221340283159672,93.40144283995103,0.0574233173947465,0.27509398205952457
cg01542019,0.3313394113375114,0.008906841492609924,0.7461542164838526,61.34076367278269,3.065180605471508,0.2751738683360669
cg13806741,0.3235609462186077,0.011629174944485302,0.1125136551283066,165.2999460924311,4.08261942803155,0.27522218625110495
cg05346491,0.3006302466540223,0.007400562493800495,0.4899848620230469,270.24016453584045,2.8457435014238133,0.27526870402387615
cg09099868,0.5267092247890778,0.009328873376360451,0.20112931977583745,82.86052881356267,0.04462406041270276,0.2752730424280056
cg18805621,0.09485156935491473,0.01319308343456995,0.2750547840647198,225.86153675038994,36.90979153639196,0.2754988543435767
cg02113955,0.3400259305805145,0.012152374872321885,0.6712567475295014,112.1088741797598,12.689895470168352,0.2755262186879577
cg20843466,0.1435529415865926,0.020354889956335064,0.40384419957375267,135.22035030207093,54.115789101479045,0.27559449674304315
cg06942685,0.31152042424464493,0.010304386317081764,0.1315866681493243,319.78642812937215,40.37960445669877,0.27587151964196716
cg11372636,0.7365968735871298,0.011867441450617223,0.2510800137162549,41.77120374475224,3.219787724937534,0.27590465386674395
cg03614193,0.5424465268689622,0.007091878468481444,0.16154922030583022,74.55001447347705,0.08285370651988364,0.27603416267672326
cg21020378,0.29375031407557395,0.01658003307780107,0.6264505967581258,102.72226511051724,27.021660295040313,0.2760996214099932
cg18333339,0.290770278812923,0.012430575058066556,0.4927251331985155,260.4232605965404,35.77411097434615,0.2762858153987305
cg18267374,0.2386661761957286,0.006301305819269246,0.05460216771255651,160.59902982400226,0.20199491329027347,0.27655415876530687
cg23124451,0.2587094122344898,0.008389528059122393,0.46165821220189174,233.5127098164444,0.964518998489865,0.2773054560917357
cg15124757,0.3341963321715423,0.004319451150311709,0.07194400128312615,131.8714965925597,0.023545470245079185,0.2773176230794548
cg09727935,0.5151454585658474,0.012450924662455834,0.24433307416568723,214.84214380529352,76.71851716812152,0.2774005753821189
cg25427880,0.33594432346486924,0.01028537714286674,0.09890744858162985,168.4002647222213,14.047651580939382,0.27774814732105796
cg18215449,0.23579145126111134,0.018471251110298646,0.49137605409440027,135.20111368975898,16.406891282272827,0.2778373856150047
cg05908398,0.2998411930215203,0.011451309163877326,0.5340018472737749,196.44545649599894,12.568918192346144,0.27799295620884584
cg05335422,0.4449905595896354,0.008079289446410785,0.7260497353651909,148.57615379741804,7.79311871786196,0.2780123006388153
cg09295081,0.24130346453603826,0.006790721307473254,0.04657668431445616,149.15740480389042,0.1296684401689322,0.27818612864768866
cg03350900,0.30388204397135077,0.007198767248005789,0.0748239866284537,137.32784581733227,0.11631777258701038,0.2784057219199297
cg08688023,0.4130150818809275,0.008494521451571669,0.07946488856138781,76.0430002717063,0.05998711758938622,0.2785186669298555
cg24611446,0.24427050318175314,0.004147954556735969,0.05449862746722358,186.6016862366757,0.0038828671644767416,0.2786377195640984
cg14168923,0.2486238759207338,0.0041274452275672285,0.030305002643756292,137.87572954608632,0.0019827808488682465,0.27869947395332895
cg18322569,0.5756067023056217,0.005689251779379459,0.10749664305980046,60.36116624294373,0.002814453213806229,0.27887013561739926
cg18064714,0.28703778793028606,0.012106928812285018,0.10493315378993309,237.48252931053165,17.354867103196355,0.2795290932336684
cg01620970,0.28628308130517877,0.021806236196019402,0.5073427246008511,183.42651123900205,0.28703817031585743,0.2798003491073565
cg17953764,0.6398950473154899,0.01208806376152437,0.2637153362650942,80.89522315851448,1.4503211131975606,0.27994176886456884
cg19991948,0.11375464839906978,0.015267719731389401,0.42552604714145587,76.57521362750565,9.530394726413828,0.27994183686317275
cg26081188,0.08627977958734179,0.016510438229543765,0.24507336580017702,246.81721494755365,60.02082493627786,0.2800108610045915
cg00695112,0.3541841930831386,0.008231759442886774,0.5788688073463609,226.7765216078726,7.603923281367252,0.28004833142457464
cg08992872,0.2679801907581169,0.007928522230237899,0.08259987695712999,179.2204299637386,0.5264367918727115,0.2801358807741302
cg14834260,0.2223090734725134,0.009661661921721144,0.4763955239456891,123.27856346078202,4.3386393216034715,0.2801405019092089
cg23112168,0.2061760063145179,0.012109641588253046,0.571654845147637,87.79893205730178,11.83015651679416,0.2801930438842147
cg03002352,0.2811948324224953,0.0045168485774639815,0.06551888100651276,159.93629478387635,0.017936905098845286,0.28027785871298594
cg27252696,0.27346343309319654,0.0036172362091066953,0.03000472133030532,137.7483462983751,0.002792622653205539,0.28047127946826733
cg15377283,0.29172132836254233,0.0058192807021579685,0.06479427986697524,142.36991670379044,0.04886520095887607,0.28056050938828964
cg08039301,0.3693106270832864,0.005348922899014065,0.08594664058316903,111.64537671446278,0.00621204905876932,0.2805963424828103
cg23718736,0.25826418199240697,0.009837060407072693,0.5157609518840109,170.16517315971464,17.108899637760683,0.2808064066748691
cg27209729,0.2218020262005685,0.012375852171959616,0.5945032207915766,68.49841581480476,0.7589373569391011,0.2808646424775417
cg10635122,0.393791856367514,0.009061465569095652,0.07444236286226075,73.70489651736075,0.33426217211295733,0.28110614047022053
cg08090640,0.2077302862971054,0.009212894040932614,0.46976222940461565,130.66056144424581,3.6542602258273003,0.2811341180102034
cg19848940,0.09213082618296745,0.018536246514747078,0.2742611729224028,184.33150172073323,43.5555935108417,0.2812650072010024
cg21141726,0.100339511942886,0.013517484863213589,0.3380688253915748,110.13715510189729,5.9055015681753975,0.28130639664789925
cg03957108,0.31181769634970535,0.003196871684923844,0.05768984034538173,152.58125707135915,0.006031170974360958,0.2813404800208574
cg04416734,0.1599769916922545,0.011685681281252436,0.40565227320799496,160.34059391376027,24.403446809166578,0.28165690771315516
cg18007249,0.49369670291035334,0.012799262205837197,0.7317599498658961,159.42631444738203,0.13155474406568426,0.2821727989909545
cg13786089,0.30710054123607394,0.0060207616598687164,0.059962596261901265,117.03876125876658,0.014464293718634488,0.2826111201377757
cg03648784,0.23337127423592793,0.012647609179459807,0.5420846429867261,106.7422985986148,11.505992829961695,0.28266468782037796
cg26307359,0.389074029698933,0.004268614857815996,0.06790918111597163,92.5626918748876,0.00012001858422469994,0.2828047434537377
cg08997126,0.19819698099382668,0.012498142838036304,0.6969089243853832,39.3371946764686,0.05162444718384214,0.282920554466386
cg12534424,0.3954260124984686,0.010295287157284483,0.16404338675067553,265.36147099324916,49.665710823236275,0.2831321950319425
cg23967169,0.3027217856487896,0.0031518903121373018,0.054282787541076925,166.09251806392075,0.009002631088501743,0.2831815491997582
cg11323285,0.2952908342892789,0.021198436605315722,0.7546507013133384,53.89807529078734,1.6494427119084651,0.28320606226315476
cg01074797,0.43677008220823704,0.00845827155065671,0.8608566890467683,36.536844773905685,0.0041891783711164015,0.2834074450360215
cg26350754,0.06686298090432023,0.017837136099062716,0.2829530171915212,102.8373959968406,10.426963068388297,0.28357065297363604
cg07134623,0.20438582007455922,0.013951133505843654,0.5383492993885872,102.20319172870983,20.74229077833855,0.2836957207526294
cg14010720,0.12942153349698876,0.016488275876988367,0.3777608201480577,95.59723308578182,39.09065689761294,0.2838797977280683
cg14188401,0.45222846027561087,0.010743949163268063,0.6622985200342749,249.6984007428731,8.849548056884004,0.28403726168103427
cg19702785,0.29403044475472234,0.007760433176748709,0.06912412584883741,164.82937499915894,6.643138831397878,0.2842476555988853
cg07497042,0.40583203723462646,0.009956530149696994,0.8022104088265389,72.12940032431693,3.0238064143170282,0.28429887428286216
cg17457912,0.24778458476713427,0.009470689703541342,0.4632602619780368,215.46248593883553,11.440087065734051,0.2843803253698964
cg20595453,0.3711573448273415,0.012815779380035796,0.5941137170999911,237.40520480780197,23.389244919867057,0.28438618861214354
cg13179916,0.3828330870497522,0.006547438742242848,0.6178425218162882,195.6234399317005,2.3844539239384677,0.28455679348194374
cg14255824,0.3929591429471524,0.010050682361983759,0.7787653978615612,72.24248958891286,2.7099705857597427,0.2847385304927261
cg20359994,0.26572999067873815,0.006089034030599258,0.07007315888014518,168.29644591425532,0.06138125891925275,0.2847915862405008
cg01820374,0.13719365460424868,0.013939164389458634,0.35343712728502436,153.82806505415942,16.910982751035313,0.2848491429042612
cg03758021,0.45125534905030834,0.007146512273891397,0.6825978059221872,211.53513607398875,0.348175574653262,0.2848827380452735
cg13673164,0.31551275945233925,0.0047020404340315574,0.030412128255094876,95.88773545043443,0.008887284424280889,0.2849645410464494
cg12842322,0.503255627960502,0.009926792291790977,0.7146178617122215,222.15631941260452,0.9699257381700854,0.2850953303500179
cg17243289,0.29220153250244907,0.005690751232981952,0.07300880083044793,178.55425874415263,0.05994646260287222,0.285169538543277
cg01176339,0.12074189546368304,0.015380994029636023,0.38603341785088896,115.26803439420415,26.945058922843792,0.2858877634936325
cg06448705,0.5063763902742766,0.004954237918610269,0.13084047511830071,80.50435842486618,0.03957129672692363,0.28603716535905865
cg17438696,0.2024786916968328,0.012827678123010361,0.6142093957081823,62.35606527488944,4.3798621931557005,0.2861494441627866
cg23077820,0.6027575197347782,0.008763658221559141,0.25620927544055516,80.7076833341401,0.25853347532942084,0.2864183352868255
cg23487414,0.17540954997947317,0.01634584362108575,0.3885695185129429,220.21130471020786,71.43101799024797,0.2867506253202259
cg06831571,0.33511463084670545,0.009436060429008152,0.7136395164772846,75.42182922457748,0.12892979599263688,0.28735457750991106
cg25256723,0.45903133320198525,0.009554206468634002,0.7564587067854962,114.68409231015444,0.22976821176922638,0.2874252868301025
cg08018499,0.4524009820778927,0.0076199192887704695,0.7177376466025309,170.12877650087412,5.650256926447698,0.28784893340988005
cg18218371,0.3662559603838969,0.0043572867365331384,0.07701552625179844,127.70122227928944,0.022411170727089518,0.28796200925198395
cg01369611,0.3805136071656913,0.015260629351209823,0.7435030130355954,80.61044031665185,0.5369920366721663,0.28853352974310476
cg22947000,0.14385507141886403,0.014835635318264878,0.4350908817598763,110.4441612988463,23.307739385759106,0.28858564488100996
cg11584042,0.2764937193530414,0.013884579510221734,0.6153510002377914,83.9115621516313,2.4070621253600857,0.28859083388470125
cg04478095,0.30592134779722074,0.0077634127864979925,0.08781980940705901,146.12554064435074,0.1115149671330658,0.2887399881018577
cg15918459,0.2947030017372656,0.0067509240155439795,0.0863831413384336,166.7193331087633,0.01482036066728414,0.28882470680471173
cg09149737,0.22684328511667695,0.008030244967170525,0.43058881523380943,230.55405914376553,1.2398764027090923,0.2888808105509916
cg09432590,0.33791279736205126,0.0034827080741211655,0.032030997758696216,134.75968944937154,0.0038814822887634068,0.28896619817044567
cg09579833,0.4522644398428636,0.00859909574645381,0.7243282182550005,131.48347278834208,0.25987767757568925,0.2891548814792098
